id,name_generated,is_scanned,description,ring_system,radius,mass,habitable_zone,name_known,celestial_body,atmosphere,satellite_of,category,temperature,orbital_period,rotation,orbiter_count,atm_pressure,gs_size,gs_size_scale,gs_size_halo,gs_fill_opacity,gs_rotation,gs_color,gs_color_halo,the_geom,distance,surface_gravity
2876,P-CA33-BI99,f,,f,9045,8949051999999999700000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SA-9967H,Carbon planet,315,380.8,12.1,1,98.04,0.55,1.2,1.6,0.6,0,#6d4631,6d4631,0101000020110F00005C8FC2F50D99714152B81EAD7ADF68C1,7.99,0.73
2877,P-PR93-FG13,f,,f,1529,1816095999999999900000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-1419Y,Protoplanet,162,438.4,11,1,0,0.3,1.2,1.1,0.7,0,#a5a9b8,a5a9b8,0101000020110F00000AD7A3E48A5572C10000008C966072C1,7.18,5.19
2878,P-IR64-TI30,f,,f,2867,382336000000000030000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SA-1419Y,Iron planet,462,478.1,26.3,1,85.48,0.38,1.2,1.7,0.7,0,#5a6265,5a6265,0101000020110F00000AD7A3848C6572C1000000EC416772C1,11.84,0.31
2879,P-IG90-GS29,f,,f,22040,105572528000000000000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-1419Y,Ice giant planet,54,78.8,23.2,1,3939.94,1.1,1.2,1.4,0.6,0,#b2dffb,b2dffb,0101000020110F00000AD7A3E4284172C10000000C6F4B72C1,38.92,1.45
2880,P-TE86-NQ64,f,,f,5351,7622824000000000600000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SA-8273Z,Terrestrial planet,671,25,12.2,1,1.13,0.55,1.2,1.1,0.6,0,#00a599,00a599,0101000020110F00008FC2F5E0FEA46541AE47E14A15D16AC1,1.55,1.78
2881,P-TE22-TJ38,f,,f,9173,1941549999999999900000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SA-8273Z,Terrestrial planet,755,232.6,84.3,1,0.75,0.55,1.2,2,0.7,0,#00a599,00a599,0101000020110F00008FC2F5406D9A6541AE47E12AFAC56AC1,6.98,0.15
2882,P-PU19-IN05,f,,f,60005,11305502273999999000000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-8273Z,Puffy planet,3499,385.5,56.7,1,3405.22,1.1,1.2,2,0.6,0,#a494cc,a494cc,0101000020110F00008FC2F540EB876541AE47E12AFBEB6AC1,21.19,20.96
2883,P-IC19-AZ43,f,,f,1465,95584000000000008000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SA-8273Z,Ice planet,109,360.7,64.6,0,43.97,0.29,1.2,1.9,0.7,0,#5bd2ff,5bd2ff,0101000020110F00008FC2F5C099BE6541AE47E16ABFC16AC1,17.28,0.3
2884,P-OC25-PD05,f,,f,2930,7216591999999999600000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SA-8273Z,Ocean planet,251,289.6,64.7,1,1.01,0.38,1.2,1.7,0.4,0,#2152ff,2152ff,0101000020110F00008FC2F5C09E606541AE47E16AF2A66AC1,42.5,5.61
2885,P-SI78-QD31,f,,f,8472,4462578000000000600000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SA-8273Z,Silicate planet,356,68.6,6.8,1,68.42,0.55,1.2,1.6,0.5,0,#c5a006,c5a006,0101000020110F00008FC2F5C08E8E6541AE47E1AA289F6AC1,28.85,0.42
2886,P-DE36-PI82,f,,f,6880,5036081999999999700000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SG-4435K,Desert planet,332,84.1,43.2,0,62.55,0.55,1.2,1.3,0.6,0,#f2d07f,f2d07f,0101000020110F000085EB5140A24F6BC1C3F5283C2F924F41,12.06,0.71
2887,P-CA88-MQ98,f,,f,5032,6063609999999999200000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-0058K,Carbon planet,272,464.6,10.8,0,65.93,0.55,1.2,1.5,0.7,0,#6d4631,6d4631,0101000020110F00007B14AE47808F15413D0AD7D3C2A56841,5.73,1.6
2888,P-IR33-UJ05,f,,f,2739,340518000000000050000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-0058K,Iron planet,510,62.9,78.6,1,28.32,0.37,1.2,1.4,0.4,0,#5a6265,5a6265,0101000020110F00007B14AE477CA317413D0AD7535AB66841,7.7,0.3
2889,P-IG80-FB96,f,,f,21913,111552501999999980000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-0058K,Ice giant planet,85,219.1,68.5,1,4869.32,1.1,1.2,2,0.6,0,#b2dffb,b2dffb,0101000020110F00007B14AE47E06518413D0AD7D38DCF6841,21.69,1.55
2890,P-PU79-NX56,f,,f,119374,3302469018000000300000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-0058K,Puffy planet,1067,273.3,96.8,1,2436.24,1.1,1.2,1.8,0.5,0,#a494cc,a494cc,0101000020110F00007B14AE47205A14413D0AD75365726841,32.39,1.55
2891,P-LA92-FO20,f,,f,14651,29523508000000003000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-0058K,Lava planet,1512,342.3,23.2,0,0.45,1.1,1.2,1.4,0.5,0,#a13100,a13100,0101000020110F00007B14AE47ECDC1C413D0AD773A5EC6841,45.23,0.92
2892,P-GD35-WB15,f,,f,8982,3626217999999999700000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SM-5803N,Gas dwarf planet,414,454.4,93.2,0,1841.64,0.55,1.2,1.5,0.7,0,#ea5f13,ea5f13,0101000020110F0000CDCCCC8C27BE4EC114AE47E14E8101C1,7.27,0.3
2893,P-OC20-DT01,f,,f,3567,8745935999999999200000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SM-5803N,Ocean planet,200,22.7,33,1,0.84,0.55,1.2,1.5,0.7,0,#2152ff,2152ff,0101000020110F0000CDCCCC0C79B64EC114AE47E10EDD07C1,9.55,4.59
2894,P-TE43-FE05,f,,f,4204,3058688000000000200000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SM-5803N,Terrestrial planet,361,434.3,41.7,1,1.08,0.55,1.2,1.1,0.4,0,#00a599,00a599,0101000020110F0000CDCCCC0CD4884EC114AE47E116CD02C1,3.33,1.16
2895,P-PU84-BR92,f,,f,107462,11039097717999999000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SG-8877N,Puffy planet,4117,26.9,29.2,0,1153.47,1.1,1.2,1.8,0.7,0,#a494cc,a494cc,0101000020110F000048E17AE42D4E5E41F6285CF755706441,17.76,6.38
2896,P-PU54-DC44,f,,f,84211,20192878697999998000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SG-8877N,Puffy planet,2855,154.6,92,1,2073.25,1.1,1.2,1,0.4,0,#a494cc,a494cc,0101000020110F000048E17A64EDC95D41F6285C77F68E6441,24.78,19
2897,P-LA77-MO44,f,,f,6689,50444456000000009000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SG-8877N,Lava planet,1360,247.9,10.7,1,0.62,0.55,1.2,1.7,0.5,0,#a13100,a13100,0101000020110F000048E17AA49CE05D41F6285C37EBBB6441,33.54,7.53
2898,P-IR77-ZK90,f,,f,2739,465971999999999990000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SO-5896T,Iron planet,412,181.8,38.5,0,75.08,0.37,1.2,1.6,0.4,0,#5a6265,5a6265,0101000020110F00005C8FC25D92A461C1295C8FFA510C61C1,23.51,0.41
2899,P-SI34-BD23,f,,f,9109,4366993999999999400000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SO-5896T,Silicate planet,401,187.9,56.5,1,18.58,0.55,1.2,1.7,0.6,0,#c5a006,c5a006,0101000020110F00005C8FC2DDC24F61C1295C8F5AF72F61C1,27.49,0.35
2900,P-LA94-RA26,f,,f,6689,36136726000000001000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SK-8380S,Lava planet,1398,172.8,40.4,1,0.13,0.55,1.2,1.2,0.4,0,#a13100,a13100,0101000020110F0000713D0A878D2458C1713D0A37C74C5AC1,14.16,5.39
2901,P-PU03-SS94,f,,f,58795,20606261576000001000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SK-8380S,Puffy planet,4478,485.2,25.4,0,3364.98,1.1,1.2,1.8,0.7,0,#a494cc,a494cc,0101000020110F0000713D0A079E4958C1713D0AF7C2555AC1,23.69,39.78
2902,P-IR21-CP39,f,,f,2612,459997999999999980000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SG-6150D,Iron planet,413,350.1,81.8,1,58.54,0.36,1.2,2,0.4,0,#5a6265,5a6265,0101000020110F00003D0AD723793E6AC1666666A6E5EB4441,11,0.45
2903,P-IG57-NP98,f,,f,19683,78390827999999993000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SG-6150D,Ice giant planet,59,139.9,90,0,2890.78,1.1,1.2,1.7,0.6,0,#b2dffb,b2dffb,0101000020110F00003D0AD7C35E136AC1666666267F594541,25.04,1.35
2904,P-PR11-DV64,f,,f,2675,1708563999999999800000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SG-6150D,Protoplanet,190,296.6,12.4,1,0.01,0.37,1.2,1.6,0.4,0,#a5a9b8,a5a9b8,0101000020110F00003D0AD783E1716AC1666666262E0D4541,39,1.59
2907,P-GG43-FX06,f,,f,40258,1544936140000000100000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-7299J,Gas giant planet,83,304.4,33.4,1,2878.13,1.1,1.2,1.5,0.6,0,#d67e57,d67e57,0101000020110F0000C3F5288C3EFE5341F6285CEF5A3B52C1,3.94,6.36
2908,P-GG26-NF55,f,,f,126699,966408006000000000000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-7299J,Gas giant planet,199,112.1,34,1,1682.87,1.1,1.2,1.3,0.4,0,#d67e57,d67e57,0101000020110F0000C3F5284CF9275441F6285CAFA56F52C1,14.54,0.4
2909,P-DE16-RM61,f,,f,6052,2252197999999999700000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SK-4035S,Desert planet,220,36.1,49,0,36.47,0.55,1.2,1.7,0.5,0,#f2d07f,f2d07f,0101000020110F00008FC2F540113667C1C3F52800600A7041,11.06,0.41
2910,P-IR38-SQ06,f,,f,2293,406232000000000060000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SK-4035S,Iron planet,425,195.6,93.5,0,94.98,0.34,1.2,1.5,0.5,0,#5a6265,5a6265,0101000020110F00008FC2F520D25667C1C3F5286037197041,14.37,0.52
2911,P-PR11-OX28,f,,f,2739,2210380000000000100000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SK-4035S,Protoplanet,169,188.5,72.1,1,0.01,0.37,1.2,1.5,0.6,0,#a5a9b8,a5a9b8,0101000020110F00008FC2F5C0532367C186EB51C0CBFD6F41,26.48,1.97
2912,P-OC99-DJ73,f,,f,5160,8268015999999999700000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SK-4035S,Ocean planet,243,497.1,3.3,1,1.06,0.55,1.2,1.8,0.6,0,#2152ff,2152ff,0101000020110F00008FC2F5402D7B67C1C3F528802E297041,40.53,2.07
2913,P-GG97-KN50,f,,f,67841,1469807116000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SA-7525T,Gas giant planet,93,62,68.6,0,3293.08,1.1,1.2,1.6,0.6,0,#d67e57,d67e57,0101000020110F00000AD7A3F021423F41CDCCCC0C876D41C1,6.81,2.13
2914,P-SI45-SQ90,f,,f,3058,4611927999999999800000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SA-7525T,Silicate planet,705,330,69.8,1,19.22,0.39,1.2,1.8,0.4,0,#c5a006,c5a006,0101000020110F00000AD7A3F0F8383E41CDCCCC0C66FB41C1,19.82,3.29
2915,P-OC78-BV74,f,,f,10256,5693222000000000100000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SK-0951F,Ocean planet,282,409.5,52.3,0,0.96,0.55,1.2,1.2,0.6,0,#2152ff,2152ff,0101000020110F000048E17AECF19C66418FC2F5D82B5F6141,9.14,0.36
2916,P-OC71-FW45,f,,f,3822,3889074000000000000000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SK-0951F,Ocean planet,304,72.2,72.1,0,0.98,0.55,1.2,1.7,0.7,0,#2152ff,2152ff,0101000020110F000048E17AECA1C666418FC2F518ED4D6141,20.62,1.78
2917,P-DE91-LR49,f,,f,4523,2096873999999999800000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SK-0951F,Desert planet,298,465.5,73.4,0,64.66,0.55,1.2,1.4,0.6,0,#f2d07f,f2d07f,0101000020110F000048E17AAC3FA266418FC2F59870916141,23.41,0.68
2918,P-PR46-AY97,f,,f,1847,304673999999999940000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SK-0951F,Protoplanet,174,67.3,33.5,1,0,0.32,1.2,1.6,0.7,0,#a5a9b8,a5a9b8,0101000020110F000048E17A6C227066418FC2F5F843266141,48.36,0.6
2921,P-OC29-DF03,f,,f,3440,758697999999999920000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SO-8731Z,Ocean planet,128,92.8,38.6,1,1,0.55,1.2,1.6,0.6,0,#2152ff,2152ff,0101000020110F000085EB5198F3885A41666666F6AA6E6341,5.8,0.43
2922,P-TE64-CZ43,f,,f,2293,5603612000000000200000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SO-8731Z,Terrestrial planet,786,467.1,4.7,0,0.78,0.34,1.2,1.8,0.4,0,#00a599,00a599,0101000020110F000085EB5118C5875A41666666765B7B6341,3.63,7.11
2923,P-DE83-LA91,f,,f,4332,3650114000000000200000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SO-8731Z,Desert planet,241,317.5,77.8,0,31.74,0.55,1.2,1.7,0.4,0,#f2d07f,f2d07f,0101000020110F000085EB5198BF585A4166666616AD8B6341,19.32,1.3
2924,P-OC96-ZR28,f,,f,11912,7849836000000000600000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SO-8731Z,Ocean planet,78,81.2,27.3,0,1.11,0.55,1.2,1,0.7,0,#2152ff,2152ff,0101000020110F000085EB5198828A5A4166666636A6896341,9.99,0.37
2925,P-PU61-ZR39,f,,f,123132,4612853969999999900000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SO-8731Z,Puffy planet,1961,369.4,30,0,3932.99,1.1,1.2,1.5,0.6,0,#a494cc,a494cc,0101000020110F000085EB5198D83C5A4166666676B38B6341,26.02,2.03
2926,P-DE06-EA56,f,,f,5415,3285700000000000200000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SO-8731Z,Desert planet,310,73.3,12.4,1,69.04,0.55,1.2,1.6,0.6,0,#f2d07f,f2d07f,0101000020110F000085EB5198A76E5A41666666767D616341,15.86,0.75
2927,P-LA19-IR36,f,,f,15288,20813416000000001000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SO-8731Z,Lava planet,1453,25,54.6,0,0.01,1.1,1.2,2,0.5,0,#a13100,a13100,0101000020110F000085EB51589FE35941666666D6F8316341,61.54,0.59
2928,P-CO94-QP88,f,,f,4204,2323886000000000100000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SO-8731Z,Coreless planet,945,252.2,96.7,1,0,0.55,1.2,1.2,0.7,0,#878685,878685,0101000020110F000085EB519827015A416666663648366341,53.83,0.88
2929,P-GD79-PD04,f,,f,20766,4534265999999999600000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SA-3672R,Gas dwarf planet,360,140.2,60.5,1,1410.95,1.1,1.2,1.2,0.7,0,#ea5f13,ea5f13,0101000020110F000085EB51743D707141D7A37075B5036041,5.44,0.07
2930,P-IC86-HM72,f,,f,7071,3488815999999999600000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SA-3672R,Ice planet,224,420.5,61.7,1,15.71,0.55,1.2,1.9,0.4,0,#5bd2ff,5bd2ff,0101000020110F000085EB51C423737141AE47E1AA78F85F41,10.54,0.47
2931,P-GG94-AH53,f,,f,107526,1578504045999999800000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-1999U,Gas giant planet,227,375.7,21.6,1,2012.17,1.1,1.2,1.1,0.4,0,#d67e57,d67e57,0101000020110F0000F6285CF733566A411F85EB311E986241,4.31,0.91
2932,P-HE05-ML23,f,,f,6052,2347782000000000100000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SF-1999U,Helium planet,3186,366.9,8.6,1,1849.43,0.55,1.2,1.8,0.6,0,#b89f94,b89f94,0101000020110F0000F6285C17D5496A411F85EB71EF986241,10.77,0.43
2933,P-IC12-KX15,f,,f,2739,3148298000000000200000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-1999U,Ice planet,255,465.9,49.2,0,97.44,0.37,1.2,1.8,0.6,0,#5bd2ff,5bd2ff,0101000020110F0000F6285C778A626A411F85EBB194876241,11.31,2.8
2934,P-CO79-RZ81,f,,f,3312,1941549999999999900000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-4052P,Coreless planet,703,130.5,36.3,0,0.01,0.55,1.2,2,0.4,0,#878685,878685,0101000020110F0000AE47E17AD7605EC185EB51C893275641,2.84,1.18
2935,P-TE72-ZT10,f,,f,5797,3745697999999999800000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SA-4052P,Terrestrial planet,729,90,56.4,1,1.1,0.55,1.2,1.3,0.7,0,#00a599,00a599,0101000020110F0000AE47E1FAF9545EC185EB5148B52A5641,4.93,0.74
2920,P-PU93-WT86,f,,f,126827,6895656771999999900000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SK-0951F,Puffy planet,2334,105.8,88.2,0,3014.14,1.1,1.2,1.7,0.7,0,#a494cc,a494cc,0101000020110F000048E17A6CB0FB66418FC2F5F8C7A96141,57.08,2.86
2936,P-IC58-BZ67,f,,f,2166,1744407999999999800000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SA-4052P,Ice planet,155,64.9,47.6,0,60.06,0.34,1.2,2,0.7,0,#5bd2ff,5bd2ff,0101000020110F0000AE47E1FAE9525EC185EB51484D835641,23.27,2.48
2937,P-IC79-RQ36,f,,f,1465,6045687999999999900000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SG-1427M,Ice planet,86,469.3,59,1,33.2,0.29,1.2,1.9,0.5,0,#5bd2ff,5bd2ff,0101000020110F00000AD7A3E0797B6C41D7A370FDBEDB5EC1,7.02,18.8
2938,P-OC47-GU90,f,,f,4204,454023999999999980000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SG-1427M,Ocean planet,241,41.5,61.3,1,0.7,0.55,1.2,1.3,0.4,0,#2152ff,2152ff,0101000020110F00000AD7A360186F6C41D7A370FDB8E85EC1,14.61,0.17
2939,P-CO08-AQ87,f,,f,3695,2102847999999999900000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SG-1427M,Coreless planet,412,359,67.2,1,0.01,0.55,1.2,1.2,0.6,0,#878685,878685,0101000020110F00000AD7A3006A796C41D7A3703D90BC5EC1,10.35,1.03
2940,P-IC82-YI53,f,,f,1529,3076610000000000100000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SF-1512I,Ice planet,188,144,22.4,0,43.39,0.3,1.2,1.4,0.5,0,#5bd2ff,5bd2ff,0101000020110F000048E17A742EE44BC1F6285CD7BC377141,4.78,8.79
2941,P-TE80-UH92,f,,f,5287,1397916000000000200000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-1512I,Terrestrial planet,762,77.5,30.5,0,1.06,0.55,1.2,1.6,0.4,0,#00a599,00a599,0101000020110F000048E17A74AD164CC1F6285C0793367141,3.93,0.33
2942,P-PU84-KX68,f,,f,93575,23174884434000001000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-1512I,Puffy planet,4435,250.1,67,1,3734.77,1.1,1.2,1,0.4,0,#a494cc,a494cc,0101000020110F000048E17A74694E4BC1F6285C97BA2E7141,24.95,17.66
2943,P-CA42-KA11,f,,f,7325,6230881999999999900000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-1512I,Carbon planet,384,13.3,65.7,0,2.97,0.55,1.2,1.5,0.6,0,#6d4631,6d4631,0101000020110F000048E17AF4CBAF4BC1F6285CC7F71A7141,30.27,0.78
2944,P-IG45-EB27,f,,f,22486,88773640000000004000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-1512I,Ice giant planet,53,333.6,3.9,0,1180.28,1.1,1.2,1,0.6,0,#b2dffb,b2dffb,0101000020110F000048E17A747A164DC1F6285C072B147141,52.53,1.17
2945,P-HE49-FJ10,f,,f,5160,2210380000000000100000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SB-4660Z,Helium planet,3070,29.3,14.3,0,1821.18,0.55,1.2,1.8,0.4,0,#b89f94,b89f94,0101000020110F0000295C8FA206BF5DC1F6285C0FE8823A41,10.37,0.55
2946,P-TE22-AM10,f,,f,3312,8333729999999999100000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SB-4660Z,Terrestrial planet,666,45,8.6,1,1.15,0.55,1.2,1,0.7,0,#00a599,00a599,0101000020110F0000295C8F626C9B5DC1F6285C0FD3ED3941,3.9,5.07
2947,P-IG24-PG66,f,,f,27327,86975465999999992000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SB-4660Z,Ice giant planet,67,476.6,88.9,0,2171.95,1.1,1.2,1.6,0.6,0,#b2dffb,b2dffb,0101000020110F0000295C8FA2AEDC5DC1F6285C0F8ACE3841,27.98,0.78
2948,P-GG20-KN99,f,,f,50068,1961969131999999800000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SB-4660Z,Gas giant planet,109,480.3,72.1,1,3452.13,1.1,1.2,1.5,0.4,0,#d67e57,d67e57,0101000020110F0000295C8FE247BC5DC1F6285C0F70DE3941,8.27,5.22
2949,P-GD13-CW69,f,,f,12358,3548556000000000000000000,Located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SB-4660Z,Gas dwarf planet,402,340.2,28.4,0,3520.42,0.55,1.2,1.3,0.6,0,#ea5f13,ea5f13,0101000020110F0000295C8FA2D0385DC1F6285C0F8EF73B41,43.52,0.16
2950,P-GD70-OR70,f,,f,22677,4337123999999999800000000,Located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SA-3747S,Gas dwarf planet,444,488.7,48.3,0,3150.7,1.1,1.2,1.2,0.5,0,#ea5f13,ea5f13,0101000020110F0000713D0A2F544166415C8FC22D9A6D64C1,3.7,0.06
2951,P-GG82-OR10,f,,f,54909,1934918859999999900000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SA-3747S,Gas giant planet,97,277,62.1,0,1669.93,1.1,1.2,2,0.7,0,#d67e57,d67e57,0101000020110F0000713D0AEFBD3666415C8FC26D415464C1,12.36,4.28
2952,P-SI48-DW24,f,,f,2421,6463868000000000100000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SF-9652V,Silicate planet,800,211,84.4,1,80.79,0.35,1.2,1.3,0.7,0,#c5a006,c5a006,0101000020110F00001F85EBD947A96241C3F5283CD7606841,6.95,7.36
2953,P-IR53-GX03,f,,f,2038,448050000000000040000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-9652V,Iron planet,501,136.2,7.4,0,64.8,0.33,1.2,1.8,0.7,0,#5a6265,5a6265,0101000020110F00001F85EB9939A96241C3F528FC1A736841,7.19,0.72
2954,P-TE11-GM01,f,,f,1911,7813991999999999700000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SF-9652V,Terrestrial planet,475,294.4,23.5,0,1.18,0.32,1.2,1.5,0.4,0,#00a599,00a599,0101000020110F00001F85EBF9A5B96241C3F5283C68626841,5.65,14.28
2955,P-PU06-RX19,f,,f,96633,23627122208000002000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-9652V,Puffy planet,2172,341.7,69.3,0,3215.29,1.1,1.2,1.5,0.5,0,#a494cc,a494cc,0101000020110F00001F85EB1997C46241C3F5287CBE616841,10.91,16.89
2956,P-OC31-WQ17,f,,f,10702,6201012000000000300000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SK-1677J,Ocean planet,114,441.9,63.9,0,1.11,0.55,1.2,2,0.4,0,#2152ff,2152ff,0101000020110F00007B14AE8F6E427041CDCCCCC439CD7141,7.35,0.36
2957,P-TE50-HE22,f,,f,8600,388309999999999970000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SK-1677J,Terrestrial planet,323,136.4,40.9,0,0.82,0.55,1.2,1.3,0.5,0,#00a599,00a599,0101000020110F00007B14AE2F2A397041CDCCCC44C1CC7141,8.71,0.04
2958,P-DE54-HJ57,f,,f,6880,2198431999999999800000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SK-1677J,Desert planet,319,48.7,6.1,1,70.27,0.55,1.2,1.6,0.7,0,#f2d07f,f2d07f,0101000020110F00007B14AEEFBA2E7041CDCCCCE4A5B87141,24.15,0.31
2959,P-SI06-ON99,f,,f,5733,8046977999999999900000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SK-1677J,Silicate planet,592,14.3,29.4,0,45.34,0.55,1.2,1.9,0.4,0,#c5a006,c5a006,0101000020110F00007B14AE3FC4517041CDCCCC440FDD7141,31.36,1.63
2960,P-PR43-YC50,f,,f,2421,2706222000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SK-1677J,Protoplanet,189,108.1,30.8,0,0,0.35,1.2,1,0.7,0,#a5a9b8,a5a9b8,0101000020110F00007B14AE6FF5567041CDCCCC446ABB7141,29.34,3.08
2961,P-LA28-OX55,f,,f,9937,32898818000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SK-1677J,Lava planet,1770,430.1,30.4,1,0.45,0.55,1.2,1.6,0.5,0,#a13100,a13100,0101000020110F00007B14AE4FE9587041CDCCCC040A9C7141,55.39,2.22
2962,P-HE45-BH29,f,,f,18792,2329860000000000200000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SF-1131Z,Helium planet,3228,35.8,67.5,1,3505.01,1.1,1.2,1.1,0.7,0,#b89f94,b89f94,0101000020110F0000E17A14BAE20870415C8FC2A5280153C1,11.13,0.04
2963,P-OC07-MG12,f,,f,1465,7921524000000000100000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-1131Z,Ocean planet,168,492,25.5,0,0.95,0.29,1.2,1.8,0.5,0,#2152ff,2152ff,0101000020110F0000E17A14DA4B1470415C8FC2253CC152C1,11.19,24.63
