id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom,sub_quadrant
1901,4,Xi,C7,93,Xi-8-C7-93,28,5,0103000020110F00000100000005000000F6285CC9E0A53CC1999959B2F5217041F6285CC9E0A53CC19999991EFF116F41A4703D86401943C19999991EFF116F41A4703D86401943C1999959B2F5217041F6285CC9E0A53CC1999959B2F5217041,Xi-8
1902,4,Xi,C7,94,Xi-8-C7-94,29,5,0103000020110F00000100000005000000F6285CC9E0A53CC1999959B2F5217041A4703D86401933C1999959B2F5217041A4703D86401933C19999991EFF116F41F6285CC9E0A53CC19999991EFF116F41F6285CC9E0A53CC1999959B2F5217041,Xi-8
1903,4,Xi,C8,95,Xi-8-C8-95,30,5,0103000020110F00000100000005000000A4703D86401923C1999959B2F5217041A4703D86401923C19999991EFF116F41A4703D86401933C19999991EFF116F41A4703D86401933C1999959B2F5217041A4703D86401923C1999959B2F5217041,Xi-8
1904,4,Xi,C8,96,Xi-8-C8-96,31,5,0103000020110F00000100000005000000A4703D86401923C1999959B2F52170410000000000000000999959B2F521704100000000000000009999991EFF116F41A4703D86401923C19999991EFF116F41A4703D86401923C1999959B2F5217041,Xi-8
1905,4,Xi,D1,97,Xi-5-D1-97,16,6,0103000020110F000001000000050000009A99D97DACE761C19999991EFF116F419A99D97DACE761C1000080D812E06D41A4703D86401963C1000080D812E06D41A4703D86401963C19999991EFF116F419A99D97DACE761C19999991EFF116F41,Xi-5
1906,4,Xi,D1,98,Xi-5-D1-98,17,6,0103000020110F000001000000050000009A99D97DACE761C1000080D812E06D419A99D97DACE761C19999991EFF116F4190C2757518B660C19999991EFF116F4190C2757518B660C1000080D812E06D419A99D97DACE761C1000080D812E06D41,Xi-5
1907,4,Xi,D2,99,Xi-5-D2-99,18,6,0103000020110F0000010000000500000090C2757518B660C1000080D812E06D4190C2757518B660C19999991EFF116F410BD723DA08095FC19999991EFF116F410BD723DA08095FC1000080D812E06D4190C2757518B660C1000080D812E06D41,Xi-5
1908,4,Xi,D2,100,Xi-5-D2-100,19,6,0103000020110F00000100000005000000F6285CC9E0A55CC1000080D812E06D410BD723DA08095FC1000080D812E06D410BD723DA08095FC19999991EFF116F41F6285CC9E0A55CC19999991EFF116F41F6285CC9E0A55CC1000080D812E06D41,Xi-5
1909,4,Xi,D3,101,Xi-6-D3-101,20,6,0103000020110F00000100000005000000E27A94B8B8425AC19999991EFF116F41E27A94B8B8425AC1000080D812E06D41F6285CC9E0A55CC1000080D812E06D41F6285CC9E0A55CC19999991EFF116F41E27A94B8B8425AC19999991EFF116F41,Xi-6
1910,4,Xi,D3,102,Xi-6-D3-102,21,6,0103000020110F00000100000005000000E27A94B8B8425AC1000080D812E06D41E27A94B8B8425AC19999991EFF116F41CDCCCCA790DF57C19999991EFF116F41CDCCCCA790DF57C1000080D812E06D41E27A94B8B8425AC1000080D812E06D41,Xi-6
1911,4,Xi,D4,103,Xi-6-D4-103,22,6,0103000020110F00000100000005000000CDCCCCA790DF57C1000080D812E06D41CDCCCCA790DF57C19999991EFF116F41B81E0597687C55C19999991EFF116F41B81E0597687C55C1000080D812E06D41CDCCCCA790DF57C1000080D812E06D41,Xi-6
1912,4,Xi,D4,104,Xi-6-D4-104,23,6,0103000020110F00000100000005000000A4703D86401953C1000080D812E06D41B81E0597687C55C1000080D812E06D41B81E0597687C55C19999991EFF116F41A4703D86401953C19999991EFF116F41A4703D86401953C1000080D812E06D41,Xi-6
1913,4,Xi,D5,105,Xi-7-D5-105,24,6,0103000020110F0000010000000500000090C2757518B650C19999991EFF116F4190C2757518B650C1000080D812E06D41A4703D86401953C1000080D812E06D41A4703D86401953C19999991EFF116F4190C2757518B650C19999991EFF116F41,Xi-7
1914,4,Xi,D5,106,Xi-7-D5-106,25,6,0103000020110F0000010000000500000090C2757518B650C1000080D812E06D4190C2757518B650C19999991EFF116F41F6285CC9E0A54CC19999991EFF116F41F6285CC9E0A54CC1000080D812E06D4190C2757518B650C1000080D812E06D41,Xi-7
1915,4,Xi,D6,107,Xi-7-D6-107,26,6,0103000020110F00000100000005000000F6285CC9E0A54CC1000080D812E06D41F6285CC9E0A54CC19999991EFF116F41CDCCCCA790DF47C19999991EFF116F41CDCCCCA790DF47C1000080D812E06D41F6285CC9E0A54CC1000080D812E06D41,Xi-7
1916,4,Xi,D6,108,Xi-7-D6-108,27,6,0103000020110F00000100000005000000A4703D86401943C1000080D812E06D41CDCCCCA790DF47C1000080D812E06D41CDCCCCA790DF47C19999991EFF116F41A4703D86401943C19999991EFF116F41A4703D86401943C1000080D812E06D41,Xi-7
1917,4,Xi,D7,109,Xi-8-D7-109,28,6,0103000020110F00000100000005000000F6285CC9E0A53CC19999991EFF116F41F6285CC9E0A53CC1000080D812E06D41A4703D86401943C1000080D812E06D41A4703D86401943C19999991EFF116F41F6285CC9E0A53CC19999991EFF116F41,Xi-8
1918,4,Xi,D7,110,Xi-8-D7-110,29,6,0103000020110F00000100000005000000F6285CC9E0A53CC1000080D812E06D41F6285CC9E0A53CC19999991EFF116F41A4703D86401933C19999991EFF116F41A4703D86401933C1000080D812E06D41F6285CC9E0A53CC1000080D812E06D41,Xi-8
1919,4,Xi,D8,111,Xi-8-D8-111,30,6,0103000020110F00000100000005000000A4703D86401933C1000080D812E06D41A4703D86401933C19999991EFF116F41A4703D86401923C19999991EFF116F41A4703D86401923C1000080D812E06D41A4703D86401933C1000080D812E06D41,Xi-8
1920,4,Xi,D8,112,Xi-8-D8-112,31,6,0103000020110F000001000000050000000000000000000000000080D812E06D41A4703D86401923C1000080D812E06D41A4703D86401923C19999991EFF116F4100000000000000009999991EFF116F410000000000000000000080D812E06D41,Xi-8
1921,4,Xi,D1,113,Xi-5-D1-113,16,7,0103000020110F000001000000050000009A99D97DACE761C1000080D812E06D419A99D97DACE761C16666669226AE6C41A4703D86401963C16666669226AE6C41A4703D86401963C1000080D812E06D419A99D97DACE761C1000080D812E06D41,Xi-5
1922,4,Xi,D1,114,Xi-5-D1-114,17,7,0103000020110F000001000000050000009A99D97DACE761C1000080D812E06D4190C2757518B660C1000080D812E06D4190C2757518B660C16666669226AE6C419A99D97DACE761C16666669226AE6C419A99D97DACE761C1000080D812E06D41,Xi-5
1923,4,Xi,D2,115,Xi-5-D2-115,18,7,0103000020110F000001000000050000000BD723DA08095FC16666669226AE6C4190C2757518B660C16666669226AE6C4190C2757518B660C1000080D812E06D410BD723DA08095FC1000080D812E06D410BD723DA08095FC16666669226AE6C41,Xi-5
1924,4,Xi,D2,116,Xi-5-D2-116,19,7,0103000020110F00000100000005000000F6285CC9E0A55CC1000080D812E06D41F6285CC9E0A55CC16666669226AE6C410BD723DA08095FC16666669226AE6C410BD723DA08095FC1000080D812E06D41F6285CC9E0A55CC1000080D812E06D41,Xi-5
1925,4,Xi,D3,117,Xi-6-D3-117,20,7,0103000020110F00000100000005000000E27A94B8B8425AC1000080D812E06D41E27A94B8B8425AC16666669226AE6C41F6285CC9E0A55CC16666669226AE6C41F6285CC9E0A55CC1000080D812E06D41E27A94B8B8425AC1000080D812E06D41,Xi-6
1926,4,Xi,D3,118,Xi-6-D3-118,21,7,0103000020110F00000100000005000000E27A94B8B8425AC1000080D812E06D41CDCCCCA790DF57C1000080D812E06D41CDCCCCA790DF57C16666669226AE6C41E27A94B8B8425AC16666669226AE6C41E27A94B8B8425AC1000080D812E06D41,Xi-6
1927,4,Xi,D4,119,Xi-6-D4-119,22,7,0103000020110F00000100000005000000B81E0597687C55C16666669226AE6C41CDCCCCA790DF57C16666669226AE6C41CDCCCCA790DF57C1000080D812E06D41B81E0597687C55C1000080D812E06D41B81E0597687C55C16666669226AE6C41,Xi-6
1928,4,Xi,D4,120,Xi-6-D4-120,23,7,0103000020110F00000100000005000000A4703D86401953C1000080D812E06D41A4703D86401953C16666669226AE6C41B81E0597687C55C16666669226AE6C41B81E0597687C55C1000080D812E06D41A4703D86401953C1000080D812E06D41,Xi-6
1929,4,Xi,D5,121,Xi-7-D5-121,24,7,0103000020110F0000010000000500000090C2757518B650C1000080D812E06D4190C2757518B650C16666669226AE6C41A4703D86401953C16666669226AE6C41A4703D86401953C1000080D812E06D4190C2757518B650C1000080D812E06D41,Xi-7
1930,4,Xi,D5,122,Xi-7-D5-122,25,7,0103000020110F0000010000000500000090C2757518B650C1000080D812E06D41F6285CC9E0A54CC1000080D812E06D41F6285CC9E0A54CC16666669226AE6C4190C2757518B650C16666669226AE6C4190C2757518B650C1000080D812E06D41,Xi-7
1931,4,Xi,D6,123,Xi-7-D6-123,26,7,0103000020110F00000100000005000000CDCCCCA790DF47C16666669226AE6C41F6285CC9E0A54CC16666669226AE6C41F6285CC9E0A54CC1000080D812E06D41CDCCCCA790DF47C1000080D812E06D41CDCCCCA790DF47C16666669226AE6C41,Xi-7
1932,4,Xi,D6,124,Xi-7-D6-124,27,7,0103000020110F00000100000005000000A4703D86401943C1000080D812E06D41A4703D86401943C16666669226AE6C41CDCCCCA790DF47C16666669226AE6C41CDCCCCA790DF47C1000080D812E06D41A4703D86401943C1000080D812E06D41,Xi-7
1933,4,Xi,D7,125,Xi-8-D7-125,28,7,0103000020110F00000100000005000000F6285CC9E0A53CC1000080D812E06D41F6285CC9E0A53CC16666669226AE6C41A4703D86401943C16666669226AE6C41A4703D86401943C1000080D812E06D41F6285CC9E0A53CC1000080D812E06D41,Xi-8
1934,4,Xi,D7,126,Xi-8-D7-126,29,7,0103000020110F00000100000005000000F6285CC9E0A53CC1000080D812E06D41A4703D86401933C1000080D812E06D41A4703D86401933C16666669226AE6C41F6285CC9E0A53CC16666669226AE6C41F6285CC9E0A53CC1000080D812E06D41,Xi-8
1935,4,Xi,D8,127,Xi-8-D8-127,30,7,0103000020110F00000100000005000000A4703D86401923C16666669226AE6C41A4703D86401933C16666669226AE6C41A4703D86401933C1000080D812E06D41A4703D86401923C1000080D812E06D41A4703D86401923C16666669226AE6C41,Xi-8
1936,4,Xi,D8,128,Xi-8-D8-128,31,7,0103000020110F000001000000050000000000000000000000000080D812E06D4100000000000000006666669226AE6C41A4703D86401923C16666669226AE6C41A4703D86401923C1000080D812E06D410000000000000000000080D812E06D41,Xi-8
1937,4,Xi,E1,129,Xi-9-E1-129,16,8,0103000020110F000001000000050000009A99D97DACE761C16666669226AE6C419A99D97DACE761C1CCCC4C4C3A7C6B41A4703D86401963C1CCCC4C4C3A7C6B41A4703D86401963C16666669226AE6C419A99D97DACE761C16666669226AE6C41,Xi-9
1938,4,Xi,E1,130,Xi-9-E1-130,17,8,0103000020110F000001000000050000009A99D97DACE761C1CCCC4C4C3A7C6B419A99D97DACE761C16666669226AE6C4190C2757518B660C16666669226AE6C4190C2757518B660C1CCCC4C4C3A7C6B419A99D97DACE761C1CCCC4C4C3A7C6B41,Xi-9
1939,4,Xi,E2,131,Xi-9-E2-131,18,8,0103000020110F000001000000050000000BD723DA08095FC16666669226AE6C410BD723DA08095FC1CCCC4C4C3A7C6B4190C2757518B660C1CCCC4C4C3A7C6B4190C2757518B660C16666669226AE6C410BD723DA08095FC16666669226AE6C41,Xi-9
1940,4,Xi,E2,132,Xi-9-E2-132,19,8,0103000020110F000001000000050000000BD723DA08095FC1CCCC4C4C3A7C6B410BD723DA08095FC16666669226AE6C41F6285CC9E0A55CC16666669226AE6C41F6285CC9E0A55CC1CCCC4C4C3A7C6B410BD723DA08095FC1CCCC4C4C3A7C6B41,Xi-9
1941,4,Xi,E3,133,Xi-10-E3-133,20,8,0103000020110F00000100000005000000E27A94B8B8425AC16666669226AE6C41E27A94B8B8425AC1CCCC4C4C3A7C6B41F6285CC9E0A55CC1CCCC4C4C3A7C6B41F6285CC9E0A55CC16666669226AE6C41E27A94B8B8425AC16666669226AE6C41,Xi-10
1942,4,Xi,E3,134,Xi-10-E3-134,21,8,0103000020110F00000100000005000000E27A94B8B8425AC1CCCC4C4C3A7C6B41E27A94B8B8425AC16666669226AE6C41CDCCCCA790DF57C16666669226AE6C41CDCCCCA790DF57C1CCCC4C4C3A7C6B41E27A94B8B8425AC1CCCC4C4C3A7C6B41,Xi-10
1943,4,Xi,E4,135,Xi-10-E4-135,22,8,0103000020110F00000100000005000000B81E0597687C55C16666669226AE6C41B81E0597687C55C1CCCC4C4C3A7C6B41CDCCCCA790DF57C1CCCC4C4C3A7C6B41CDCCCCA790DF57C16666669226AE6C41B81E0597687C55C16666669226AE6C41,Xi-10
1944,4,Xi,E4,136,Xi-10-E4-136,23,8,0103000020110F00000100000005000000B81E0597687C55C1CCCC4C4C3A7C6B41B81E0597687C55C16666669226AE6C41A4703D86401953C16666669226AE6C41A4703D86401953C1CCCC4C4C3A7C6B41B81E0597687C55C1CCCC4C4C3A7C6B41,Xi-10
1945,4,Xi,E5,137,Xi-11-E5-137,24,8,0103000020110F0000010000000500000090C2757518B650C16666669226AE6C4190C2757518B650C1CCCC4C4C3A7C6B41A4703D86401953C1CCCC4C4C3A7C6B41A4703D86401953C16666669226AE6C4190C2757518B650C16666669226AE6C41,Xi-11
1946,4,Xi,E5,138,Xi-11-E5-138,25,8,0103000020110F00000100000005000000F6285CC9E0A54CC1CCCC4C4C3A7C6B4190C2757518B650C1CCCC4C4C3A7C6B4190C2757518B650C16666669226AE6C41F6285CC9E0A54CC16666669226AE6C41F6285CC9E0A54CC1CCCC4C4C3A7C6B41,Xi-11
1947,4,Xi,E6,139,Xi-11-E6-139,26,8,0103000020110F00000100000005000000CDCCCCA790DF47C16666669226AE6C41CDCCCCA790DF47C1CCCC4C4C3A7C6B41F6285CC9E0A54CC1CCCC4C4C3A7C6B41F6285CC9E0A54CC16666669226AE6C41CDCCCCA790DF47C16666669226AE6C41,Xi-11
1948,4,Xi,E6,140,Xi-11-E6-140,27,8,0103000020110F00000100000005000000CDCCCCA790DF47C1CCCC4C4C3A7C6B41CDCCCCA790DF47C16666669226AE6C41A4703D86401943C16666669226AE6C41A4703D86401943C1CCCC4C4C3A7C6B41CDCCCCA790DF47C1CCCC4C4C3A7C6B41,Xi-11
1949,4,Xi,E7,141,Xi-12-E7-141,28,8,0103000020110F00000100000005000000F6285CC9E0A53CC16666669226AE6C41F6285CC9E0A53CC1CCCC4C4C3A7C6B41A4703D86401943C1CCCC4C4C3A7C6B41A4703D86401943C16666669226AE6C41F6285CC9E0A53CC16666669226AE6C41,Xi-12
1950,4,Xi,E7,142,Xi-12-E7-142,29,8,0103000020110F00000100000005000000F6285CC9E0A53CC1CCCC4C4C3A7C6B41F6285CC9E0A53CC16666669226AE6C41A4703D86401933C16666669226AE6C41A4703D86401933C1CCCC4C4C3A7C6B41F6285CC9E0A53CC1CCCC4C4C3A7C6B41,Xi-12
1951,4,Xi,E8,143,Xi-12-E8-143,30,8,0103000020110F00000100000005000000A4703D86401923C16666669226AE6C41A4703D86401923C1CCCC4C4C3A7C6B41A4703D86401933C1CCCC4C4C3A7C6B41A4703D86401933C16666669226AE6C41A4703D86401923C16666669226AE6C41,Xi-12
1952,4,Xi,E8,144,Xi-12-E8-144,31,8,0103000020110F00000100000005000000A4703D86401923C1CCCC4C4C3A7C6B41A4703D86401923C16666669226AE6C4100000000000000006666669226AE6C410000000000000000CCCC4C4C3A7C6B41A4703D86401923C1CCCC4C4C3A7C6B41,Xi-12
1953,4,Xi,E1,145,Xi-9-E1-145,16,9,0103000020110F000001000000050000009A99D97DACE761C1CCCC4C4C3A7C6B419A99D97DACE761C1333333064E4A6A41A4703D86401963C1333333064E4A6A41A4703D86401963C1CCCC4C4C3A7C6B419A99D97DACE761C1CCCC4C4C3A7C6B41,Xi-9
1954,4,Xi,E1,146,Xi-9-E1-146,17,9,0103000020110F000001000000050000009A99D97DACE761C1CCCC4C4C3A7C6B4190C2757518B660C1CCCC4C4C3A7C6B4190C2757518B660C1333333064E4A6A419A99D97DACE761C1333333064E4A6A419A99D97DACE761C1CCCC4C4C3A7C6B41,Xi-9
1955,4,Xi,E2,147,Xi-9-E2-147,18,9,0103000020110F000001000000050000000BD723DA08095FC1CCCC4C4C3A7C6B410BD723DA08095FC1333333064E4A6A4190C2757518B660C1333333064E4A6A4190C2757518B660C1CCCC4C4C3A7C6B410BD723DA08095FC1CCCC4C4C3A7C6B41,Xi-9
1956,4,Xi,E2,148,Xi-9-E2-148,19,9,0103000020110F000001000000050000000BD723DA08095FC1CCCC4C4C3A7C6B41F6285CC9E0A55CC1CCCC4C4C3A7C6B41F6285CC9E0A55CC1333333064E4A6A410BD723DA08095FC1333333064E4A6A410BD723DA08095FC1CCCC4C4C3A7C6B41,Xi-9
1957,4,Xi,E3,149,Xi-10-E3-149,20,9,0103000020110F00000100000005000000E27A94B8B8425AC1CCCC4C4C3A7C6B41E27A94B8B8425AC1333333064E4A6A41F6285CC9E0A55CC1333333064E4A6A41F6285CC9E0A55CC1CCCC4C4C3A7C6B41E27A94B8B8425AC1CCCC4C4C3A7C6B41,Xi-10
1958,4,Xi,E3,150,Xi-10-E3-150,21,9,0103000020110F00000100000005000000E27A94B8B8425AC1CCCC4C4C3A7C6B41CDCCCCA790DF57C1CCCC4C4C3A7C6B41CDCCCCA790DF57C1333333064E4A6A41E27A94B8B8425AC1333333064E4A6A41E27A94B8B8425AC1CCCC4C4C3A7C6B41,Xi-10
1959,4,Xi,E4,151,Xi-10-E4-151,22,9,0103000020110F00000100000005000000B81E0597687C55C1CCCC4C4C3A7C6B41B81E0597687C55C1333333064E4A6A41CDCCCCA790DF57C1333333064E4A6A41CDCCCCA790DF57C1CCCC4C4C3A7C6B41B81E0597687C55C1CCCC4C4C3A7C6B41,Xi-10
1960,4,Xi,E4,152,Xi-10-E4-152,23,9,0103000020110F00000100000005000000B81E0597687C55C1CCCC4C4C3A7C6B41A4703D86401953C1CCCC4C4C3A7C6B41A4703D86401953C1333333064E4A6A41B81E0597687C55C1333333064E4A6A41B81E0597687C55C1CCCC4C4C3A7C6B41,Xi-10
1961,4,Xi,E5,153,Xi-11-E5-153,24,9,0103000020110F0000010000000500000090C2757518B650C1333333064E4A6A41A4703D86401953C1333333064E4A6A41A4703D86401953C1CCCC4C4C3A7C6B4190C2757518B650C1CCCC4C4C3A7C6B4190C2757518B650C1333333064E4A6A41,Xi-11
1962,4,Xi,E5,154,Xi-11-E5-154,25,9,0103000020110F00000100000005000000F6285CC9E0A54CC1CCCC4C4C3A7C6B41F6285CC9E0A54CC1333333064E4A6A4190C2757518B650C1333333064E4A6A4190C2757518B650C1CCCC4C4C3A7C6B41F6285CC9E0A54CC1CCCC4C4C3A7C6B41,Xi-11
1963,4,Xi,E6,155,Xi-11-E6-155,26,9,0103000020110F00000100000005000000CDCCCCA790DF47C1CCCC4C4C3A7C6B41CDCCCCA790DF47C1333333064E4A6A41F6285CC9E0A54CC1333333064E4A6A41F6285CC9E0A54CC1CCCC4C4C3A7C6B41CDCCCCA790DF47C1CCCC4C4C3A7C6B41,Xi-11
1964,4,Xi,E6,156,Xi-11-E6-156,27,9,0103000020110F00000100000005000000CDCCCCA790DF47C1CCCC4C4C3A7C6B41A4703D86401943C1CCCC4C4C3A7C6B41A4703D86401943C1333333064E4A6A41CDCCCCA790DF47C1333333064E4A6A41CDCCCCA790DF47C1CCCC4C4C3A7C6B41,Xi-11
1965,4,Xi,E7,157,Xi-12-E7-157,28,9,0103000020110F00000100000005000000F6285CC9E0A53CC1CCCC4C4C3A7C6B41F6285CC9E0A53CC1333333064E4A6A41A4703D86401943C1333333064E4A6A41A4703D86401943C1CCCC4C4C3A7C6B41F6285CC9E0A53CC1CCCC4C4C3A7C6B41,Xi-12
1966,4,Xi,E7,158,Xi-12-E7-158,29,9,0103000020110F00000100000005000000F6285CC9E0A53CC1CCCC4C4C3A7C6B41A4703D86401933C1CCCC4C4C3A7C6B41A4703D86401933C1333333064E4A6A41F6285CC9E0A53CC1333333064E4A6A41F6285CC9E0A53CC1CCCC4C4C3A7C6B41,Xi-12
1967,4,Xi,E8,159,Xi-12-E8-159,30,9,0103000020110F00000100000005000000A4703D86401923C1CCCC4C4C3A7C6B41A4703D86401923C1333333064E4A6A41A4703D86401933C1333333064E4A6A41A4703D86401933C1CCCC4C4C3A7C6B41A4703D86401923C1CCCC4C4C3A7C6B41,Xi-12
1968,4,Xi,E8,160,Xi-12-E8-160,31,9,0103000020110F00000100000005000000A4703D86401923C1CCCC4C4C3A7C6B410000000000000000CCCC4C4C3A7C6B410000000000000000333333064E4A6A41A4703D86401923C1333333064E4A6A41A4703D86401923C1CCCC4C4C3A7C6B41,Xi-12
1969,4,Xi,F1,161,Xi-9-F1-161,16,10,0103000020110F000001000000050000009A99D97DACE761C1333333064E4A6A419A99D97DACE761C19A9919C061186941A4703D86401963C19A9919C061186941A4703D86401963C1333333064E4A6A419A99D97DACE761C1333333064E4A6A41,Xi-9
1970,4,Xi,F1,162,Xi-9-F1-162,17,10,0103000020110F000001000000050000009A99D97DACE761C19A9919C0611869419A99D97DACE761C1333333064E4A6A4190C2757518B660C1333333064E4A6A4190C2757518B660C19A9919C0611869419A99D97DACE761C19A9919C061186941,Xi-9
1971,4,Xi,F2,163,Xi-9-F2-163,18,10,0103000020110F0000010000000500000090C2757518B660C19A9919C06118694190C2757518B660C1333333064E4A6A410BD723DA08095FC1333333064E4A6A410BD723DA08095FC19A9919C06118694190C2757518B660C19A9919C061186941,Xi-9
1972,4,Xi,F2,164,Xi-9-F2-164,19,10,0103000020110F00000100000005000000F6285CC9E0A55CC19A9919C0611869410BD723DA08095FC19A9919C0611869410BD723DA08095FC1333333064E4A6A41F6285CC9E0A55CC1333333064E4A6A41F6285CC9E0A55CC19A9919C061186941,Xi-9
1973,4,Xi,F3,165,Xi-10-F3-165,20,10,0103000020110F00000100000005000000E27A94B8B8425AC1333333064E4A6A41E27A94B8B8425AC19A9919C061186941F6285CC9E0A55CC19A9919C061186941F6285CC9E0A55CC1333333064E4A6A41E27A94B8B8425AC1333333064E4A6A41,Xi-10
1974,4,Xi,F3,166,Xi-10-F3-166,21,10,0103000020110F00000100000005000000E27A94B8B8425AC19A9919C061186941E27A94B8B8425AC1333333064E4A6A41CDCCCCA790DF57C1333333064E4A6A41CDCCCCA790DF57C19A9919C061186941E27A94B8B8425AC19A9919C061186941,Xi-10
1975,4,Xi,F4,167,Xi-10-F4-167,22,10,0103000020110F00000100000005000000CDCCCCA790DF57C19A9919C061186941CDCCCCA790DF57C1333333064E4A6A41B81E0597687C55C1333333064E4A6A41B81E0597687C55C19A9919C061186941CDCCCCA790DF57C19A9919C061186941,Xi-10
1976,4,Xi,F4,168,Xi-10-F4-168,23,10,0103000020110F00000100000005000000A4703D86401953C19A9919C061186941B81E0597687C55C19A9919C061186941B81E0597687C55C1333333064E4A6A41A4703D86401953C1333333064E4A6A41A4703D86401953C19A9919C061186941,Xi-10
1977,4,Xi,F5,169,Xi-11-F5-169,24,10,0103000020110F0000010000000500000090C2757518B650C1333333064E4A6A4190C2757518B650C19A9919C061186941A4703D86401953C19A9919C061186941A4703D86401953C1333333064E4A6A4190C2757518B650C1333333064E4A6A41,Xi-11
1978,4,Xi,F5,170,Xi-11-F5-170,25,10,0103000020110F0000010000000500000090C2757518B650C19A9919C06118694190C2757518B650C1333333064E4A6A41F6285CC9E0A54CC1333333064E4A6A41F6285CC9E0A54CC19A9919C06118694190C2757518B650C19A9919C061186941,Xi-11
1979,4,Xi,F6,171,Xi-11-F6-171,26,10,0103000020110F00000100000005000000F6285CC9E0A54CC19A9919C061186941F6285CC9E0A54CC1333333064E4A6A41CDCCCCA790DF47C1333333064E4A6A41CDCCCCA790DF47C19A9919C061186941F6285CC9E0A54CC19A9919C061186941,Xi-11
1980,4,Xi,F6,172,Xi-11-F6-172,27,10,0103000020110F00000100000005000000A4703D86401943C19A9919C061186941CDCCCCA790DF47C19A9919C061186941CDCCCCA790DF47C1333333064E4A6A41A4703D86401943C1333333064E4A6A41A4703D86401943C19A9919C061186941,Xi-11
1981,4,Xi,F7,173,Xi-12-F7-173,28,10,0103000020110F00000100000005000000F6285CC9E0A53CC1333333064E4A6A41F6285CC9E0A53CC19A9919C061186941A4703D86401943C19A9919C061186941A4703D86401943C1333333064E4A6A41F6285CC9E0A53CC1333333064E4A6A41,Xi-12
1982,4,Xi,F7,174,Xi-12-F7-174,29,10,0103000020110F00000100000005000000F6285CC9E0A53CC19A9919C061186941F6285CC9E0A53CC1333333064E4A6A41A4703D86401933C1333333064E4A6A41A4703D86401933C19A9919C061186941F6285CC9E0A53CC19A9919C061186941,Xi-12
1983,4,Xi,F8,175,Xi-12-F8-175,30,10,0103000020110F00000100000005000000A4703D86401933C19A9919C061186941A4703D86401933C1333333064E4A6A41A4703D86401923C1333333064E4A6A41A4703D86401923C19A9919C061186941A4703D86401933C19A9919C061186941,Xi-12
1984,4,Xi,F8,176,Xi-12-F8-176,31,10,0103000020110F0000010000000500000000000000000000009A9919C061186941A4703D86401923C19A9919C061186941A4703D86401923C1333333064E4A6A410000000000000000333333064E4A6A4100000000000000009A9919C061186941,Xi-12
1985,4,Xi,F1,177,Xi-9-F1-177,16,11,0103000020110F000001000000050000009A99D97DACE761C19A9919C0611869419A99D97DACE761C10000007A75E66741A4703D86401963C10000007A75E66741A4703D86401963C19A9919C0611869419A99D97DACE761C19A9919C061186941,Xi-9
1986,4,Xi,F1,178,Xi-9-F1-178,17,11,0103000020110F000001000000050000009A99D97DACE761C19A9919C06118694190C2757518B660C19A9919C06118694190C2757518B660C10000007A75E667419A99D97DACE761C10000007A75E667419A99D97DACE761C19A9919C061186941,Xi-9
1987,4,Xi,F2,179,Xi-9-F2-179,18,11,0103000020110F000001000000050000000BD723DA08095FC10000007A75E6674190C2757518B660C10000007A75E6674190C2757518B660C19A9919C0611869410BD723DA08095FC19A9919C0611869410BD723DA08095FC10000007A75E66741,Xi-9
1988,4,Xi,F2,180,Xi-9-F2-180,19,11,0103000020110F00000100000005000000F6285CC9E0A55CC19A9919C061186941F6285CC9E0A55CC10000007A75E667410BD723DA08095FC10000007A75E667410BD723DA08095FC19A9919C061186941F6285CC9E0A55CC19A9919C061186941,Xi-9
1989,4,Xi,F3,181,Xi-10-F3-181,20,11,0103000020110F00000100000005000000E27A94B8B8425AC19A9919C061186941E27A94B8B8425AC10000007A75E66741F6285CC9E0A55CC10000007A75E66741F6285CC9E0A55CC19A9919C061186941E27A94B8B8425AC19A9919C061186941,Xi-10
1990,4,Xi,F3,182,Xi-10-F3-182,21,11,0103000020110F00000100000005000000E27A94B8B8425AC19A9919C061186941CDCCCCA790DF57C19A9919C061186941CDCCCCA790DF57C10000007A75E66741E27A94B8B8425AC10000007A75E66741E27A94B8B8425AC19A9919C061186941,Xi-10
1991,4,Xi,F4,183,Xi-10-F4-183,22,11,0103000020110F00000100000005000000B81E0597687C55C10000007A75E66741CDCCCCA790DF57C10000007A75E66741CDCCCCA790DF57C19A9919C061186941B81E0597687C55C19A9919C061186941B81E0597687C55C10000007A75E66741,Xi-10
1992,4,Xi,F4,184,Xi-10-F4-184,23,11,0103000020110F00000100000005000000A4703D86401953C19A9919C061186941A4703D86401953C10000007A75E66741B81E0597687C55C10000007A75E66741B81E0597687C55C19A9919C061186941A4703D86401953C19A9919C061186941,Xi-10
1993,4,Xi,F5,185,Xi-11-F5-185,24,11,0103000020110F0000010000000500000090C2757518B650C19A9919C06118694190C2757518B650C10000007A75E66741A4703D86401953C10000007A75E66741A4703D86401953C19A9919C06118694190C2757518B650C19A9919C061186941,Xi-11
1994,4,Xi,F5,186,Xi-11-F5-186,25,11,0103000020110F0000010000000500000090C2757518B650C19A9919C061186941F6285CC9E0A54CC19A9919C061186941F6285CC9E0A54CC10000007A75E6674190C2757518B650C10000007A75E6674190C2757518B650C19A9919C061186941,Xi-11
